LineId,Timestamp,Content,OriginalContent,EventId,RegexTemplate,RegexPattern
1301,[Tue Jan 18 12:37:10.489769 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta,[Tue Jan 18 12:37:10.489769 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1302,[Tue Jan 18 12:37:10.491873 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta_,[Tue Jan 18 12:37:10.491873 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1303,[Tue Jan 18 12:37:10.494052 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess,[Tue Jan 18 12:37:10.494052 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1304,[Tue Jan 18 12:37:10.496399 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess_,[Tue Jan 18 12:37:10.496399 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1305,[Tue Jan 18 12:37:10.498419 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd,[Tue Jan 18 12:37:10.498419 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1306,[Tue Jan 18 12:37:10.500663 2022],[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd_,[Tue Jan 18 12:37:10.500663 2022] [authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1314,[Tue Jan 18 12:37:23.341095 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.hta,[Tue Jan 18 12:37:23.341095 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1315,[Tue Jan 18 12:37:23.343486 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.hta_,[Tue Jan 18 12:37:23.343486 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1316,[Tue Jan 18 12:37:23.345912 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htaccess,[Tue Jan 18 12:37:23.345912 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1317,[Tue Jan 18 12:37:23.348442 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htaccess_,[Tue Jan 18 12:37:23.348442 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1318,[Tue Jan 18 12:37:23.358634 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htpasswd,[Tue Jan 18 12:37:23.358634 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1319,[Tue Jan 18 12:37:23.360970 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htpasswd_,[Tue Jan 18 12:37:23.360970 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:34970] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/admin/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1327,[Tue Jan 18 12:37:35.682558 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.hta,[Tue Jan 18 12:37:35.682558 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1328,[Tue Jan 18 12:37:35.684628 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.hta_,[Tue Jan 18 12:37:35.684628 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1329,[Tue Jan 18 12:37:35.686595 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htaccess,[Tue Jan 18 12:37:35.686595 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1330,[Tue Jan 18 12:37:35.688515 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htaccess_,[Tue Jan 18 12:37:35.688515 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1331,[Tue Jan 18 12:37:35.690323 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htpasswd,[Tue Jan 18 12:37:35.690323 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
1332,[Tue Jan 18 12:37:35.692353 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htpasswd_,[Tue Jan 18 12:37:35.692353 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:35058] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/wordpress/images/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
39,[Tue Jan 18 12:18:31.135011 2022],[php7:error] [pid 28567] [client 172.17.130.196:55338] script '/var/www/intranet.price.fox.org/admin.php' not found or unable to stat,[Tue Jan 18 12:18:31.135011 2022] [php7:error] [pid 28567] [client 172.17.130.196:55338] script '/var/www/intranet.price.fox.org/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
41,[Tue Jan 18 12:18:35.702191 2022],[php7:error] [pid 28576] [client 172.17.130.196:55372] script '/var/www/intranet.price.fox.org/info.php' not found or unable to stat,[Tue Jan 18 12:18:35.702191 2022] [php7:error] [pid 28576] [client 172.17.130.196:55372] script '/var/www/intranet.price.fox.org/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
42,[Tue Jan 18 12:18:38.196715 2022],[php7:error] [pid 28492] [client 172.17.130.196:55390] script '/var/www/intranet.price.fox.org/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:18:38.196715 2022] [php7:error] [pid 28492] [client 172.17.130.196:55390] script '/var/www/intranet.price.fox.org/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
55,[Tue Jan 18 12:18:42.597679 2022],[php7:error] [pid 28574] [client 172.17.130.196:55420] script '/var/www/intranet.price.fox.org/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:18:42.597679 2022] [php7:error] [pid 28574] [client 172.17.130.196:55420] script '/var/www/intranet.price.fox.org/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
63,[Tue Jan 18 12:18:43.467034 2022],[php7:error] [pid 28495] [client 172.17.130.196:55428] script '/usr/share/javascript/admin.php' not found or unable to stat,[Tue Jan 18 12:18:43.467034 2022] [php7:error] [pid 28495] [client 172.17.130.196:55428] script '/usr/share/javascript/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
64,[Tue Jan 18 12:18:47.944321 2022],[php7:error] [pid 28574] [client 172.17.130.196:55460] script '/usr/share/javascript/index.php' not found or unable to stat,[Tue Jan 18 12:18:47.944321 2022] [php7:error] [pid 28574] [client 172.17.130.196:55460] script '/usr/share/javascript/index.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
65,[Tue Jan 18 12:18:47.987032 2022],[php7:error] [pid 28574] [client 172.17.130.196:55460] script '/usr/share/javascript/info.php' not found or unable to stat,[Tue Jan 18 12:18:47.987032 2022] [php7:error] [pid 28574] [client 172.17.130.196:55460] script '/usr/share/javascript/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
66,[Tue Jan 18 12:18:50.609365 2022],[php7:error] [pid 28567] [client 172.17.130.196:55478] script '/usr/share/javascript/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:18:50.609365 2022] [php7:error] [pid 28567] [client 172.17.130.196:55478] script '/usr/share/javascript/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
67,[Tue Jan 18 12:18:54.644812 2022],[php7:error] [pid 28495] [client 172.17.130.196:55508] script '/usr/share/javascript/xmlrpc.php' not found or unable to stat,[Tue Jan 18 12:18:54.644812 2022] [php7:error] [pid 28495] [client 172.17.130.196:55508] script '/usr/share/javascript/xmlrpc.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
68,[Tue Jan 18 12:18:54.648984 2022],[php7:error] [pid 28495] [client 172.17.130.196:55508] script '/usr/share/javascript/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:18:54.648984 2022] [php7:error] [pid 28495] [client 172.17.130.196:55508] script '/usr/share/javascript/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
84,[Tue Jan 18 12:19:00.522216 2022],[php7:error] [pid 28492] [client 172.17.130.196:55550] script '/var/www/intranet.price.fox.org/wp-admin/info.php' not found or unable to stat,[Tue Jan 18 12:19:00.522216 2022] [php7:error] [pid 28492] [client 172.17.130.196:55550] script '/var/www/intranet.price.fox.org/wp-admin/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
91,[Tue Jan 18 12:19:03.176209 2022],[php7:error] [pid 28408] [client 172.17.130.196:55566] script '/var/www/intranet.price.fox.org/wp-admin/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:19:03.176209 2022] [php7:error] [pid 28408] [client 172.17.130.196:55566] script '/var/www/intranet.price.fox.org/wp-admin/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
104,[Tue Jan 18 12:19:07.714286 2022],[php7:error] [pid 28567] [client 172.17.130.196:55598] script '/var/www/intranet.price.fox.org/wp-admin/xmlrpc.php' not found or unable to stat,[Tue Jan 18 12:19:07.714286 2022] [php7:error] [pid 28567] [client 172.17.130.196:55598] script '/var/www/intranet.price.fox.org/wp-admin/xmlrpc.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
105,[Tue Jan 18 12:19:07.718889 2022],[php7:error] [pid 28567] [client 172.17.130.196:55598] script '/var/www/intranet.price.fox.org/wp-admin/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:19:07.718889 2022] [php7:error] [pid 28567] [client 172.17.130.196:55598] script '/var/www/intranet.price.fox.org/wp-admin/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
112,[Tue Jan 18 12:19:08.564146 2022],[php7:error] [pid 28239] [client 172.17.130.196:55604] script '/var/www/intranet.price.fox.org/wp-content/admin.php' not found or unable to stat,[Tue Jan 18 12:19:08.564146 2022] [php7:error] [pid 28239] [client 172.17.130.196:55604] script '/var/www/intranet.price.fox.org/wp-content/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
114,[Tue Jan 18 12:19:13.020812 2022],[php7:error] [pid 28567] [client 172.17.130.196:55638] script '/var/www/intranet.price.fox.org/wp-content/info.php' not found or unable to stat,[Tue Jan 18 12:19:13.020812 2022] [php7:error] [pid 28567] [client 172.17.130.196:55638] script '/var/www/intranet.price.fox.org/wp-content/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
115,[Tue Jan 18 12:19:15.373852 2022],[php7:error] [pid 28490] [client 172.17.130.196:55654] script '/var/www/intranet.price.fox.org/wp-content/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:19:15.373852 2022] [php7:error] [pid 28490] [client 172.17.130.196:55654] script '/var/www/intranet.price.fox.org/wp-content/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
116,[Tue Jan 18 12:19:19.844044 2022],[php7:error] [pid 28408] [client 172.17.130.196:55686] script '/var/www/intranet.price.fox.org/wp-content/xmlrpc.php' not found or unable to stat,[Tue Jan 18 12:19:19.844044 2022] [php7:error] [pid 28408] [client 172.17.130.196:55686] script '/var/www/intranet.price.fox.org/wp-content/xmlrpc.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
117,[Tue Jan 18 12:19:19.848653 2022],[php7:error] [pid 28408] [client 172.17.130.196:55686] script '/var/www/intranet.price.fox.org/wp-content/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:19:19.848653 2022] [php7:error] [pid 28408] [client 172.17.130.196:55686] script '/var/www/intranet.price.fox.org/wp-content/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
125,[Tue Jan 18 12:19:21.160449 2022],[php7:error] [pid 28576] [client 172.17.130.196:55692] script '/var/www/intranet.price.fox.org/wp-includes/admin.php' not found or unable to stat,[Tue Jan 18 12:19:21.160449 2022] [php7:error] [pid 28576] [client 172.17.130.196:55692] script '/var/www/intranet.price.fox.org/wp-includes/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
139,[Tue Jan 18 12:19:26.467821 2022],[php7:error] [pid 28408] [client 172.17.130.196:55726] script '/var/www/intranet.price.fox.org/wp-includes/index.php' not found or unable to stat,[Tue Jan 18 12:19:26.467821 2022] [php7:error] [pid 28408] [client 172.17.130.196:55726] script '/var/www/intranet.price.fox.org/wp-includes/index.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
140,[Tue Jan 18 12:19:26.517681 2022],[php7:error] [pid 28408] [client 172.17.130.196:55726] script '/var/www/intranet.price.fox.org/wp-includes/info.php' not found or unable to stat,[Tue Jan 18 12:19:26.517681 2022] [php7:error] [pid 28408] [client 172.17.130.196:55726] script '/var/www/intranet.price.fox.org/wp-includes/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
146,[Tue Jan 18 12:19:29.455863 2022],[php7:error] [pid 28409] [client 172.17.130.196:55742] script '/var/www/intranet.price.fox.org/wp-includes/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:19:29.455863 2022] [php7:error] [pid 28409] [client 172.17.130.196:55742] script '/var/www/intranet.price.fox.org/wp-includes/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
158,[Tue Jan 18 12:19:34.475424 2022],[php7:error] [pid 28490] [client 172.17.130.196:55774] script '/var/www/intranet.price.fox.org/wp-includes/xmlrpc.php' not found or unable to stat,[Tue Jan 18 12:19:34.475424 2022] [php7:error] [pid 28490] [client 172.17.130.196:55774] script '/var/www/intranet.price.fox.org/wp-includes/xmlrpc.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
159,[Tue Jan 18 12:19:34.480188 2022],[php7:error] [pid 28490] [client 172.17.130.196:55774] script '/var/www/intranet.price.fox.org/wp-includes/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:19:34.480188 2022] [php7:error] [pid 28490] [client 172.17.130.196:55774] script '/var/www/intranet.price.fox.org/wp-includes/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
167,[Tue Jan 18 12:19:35.657969 2022],[php7:error] [pid 28574] [client 172.17.130.196:55780] script '/usr/share/javascript/jquery/admin.php' not found or unable to stat,[Tue Jan 18 12:19:35.657969 2022] [php7:error] [pid 28574] [client 172.17.130.196:55780] script '/usr/share/javascript/jquery/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
168,[Tue Jan 18 12:19:39.983106 2022],[php7:error] [pid 28490] [client 172.17.130.196:55814] script '/usr/share/javascript/jquery/index.php' not found or unable to stat,[Tue Jan 18 12:19:39.983106 2022] [php7:error] [pid 28490] [client 172.17.130.196:55814] script '/usr/share/javascript/jquery/index.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
169,[Tue Jan 18 12:19:40.022723 2022],[php7:error] [pid 28490] [client 172.17.130.196:55814] script '/usr/share/javascript/jquery/info.php' not found or unable to stat,[Tue Jan 18 12:19:40.022723 2022] [php7:error] [pid 28490] [client 172.17.130.196:55814] script '/usr/share/javascript/jquery/info.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
170,[Tue Jan 18 12:19:42.359655 2022],[php7:error] [pid 28576] [client 172.17.130.196:55832] script '/usr/share/javascript/jquery/phpinfo.php' not found or unable to stat,[Tue Jan 18 12:19:42.359655 2022] [php7:error] [pid 28576] [client 172.17.130.196:55832] script '/usr/share/javascript/jquery/phpinfo.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
171,[Tue Jan 18 12:19:46.333273 2022],[php7:error] [pid 28409] [client 172.17.130.196:55862] script '/usr/share/javascript/jquery/xmlrpc.php' not found or unable to stat,[Tue Jan 18 12:19:46.333273 2022] [php7:error] [pid 28409] [client 172.17.130.196:55862] script '/usr/share/javascript/jquery/xmlrpc.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
172,[Tue Jan 18 12:19:46.337362 2022],[php7:error] [pid 28409] [client 172.17.130.196:55862] script '/usr/share/javascript/jquery/xmlrpc_server.php' not found or unable to stat,[Tue Jan 18 12:19:46.337362 2022] [php7:error] [pid 28409] [client 172.17.130.196:55862] script '/usr/share/javascript/jquery/xmlrpc_server.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
180,[Tue Jan 18 12:19:47.264459 2022],[php7:error] [pid 28495] [client 172.17.130.196:55868] script '/var/www/intranet.price.fox.org/wp-admin/css/admin.php' not found or unable to stat,[Tue Jan 18 12:19:47.264459 2022] [php7:error] [pid 28495] [client 172.17.130.196:55868] script '/var/www/intranet.price.fox.org/wp-admin/css/admin.php' not found or unable to stat,d597ba8a,[php7:error] [pid <*>] [client <*>] script <*> not found or unable to stat,\[php7:error\] \[pid (.*?)\] \[client (.*?)\] script (.*?) not found or unable to stat
